"id","Y","X","SOC","BLD","CRFVOL","OCSKGM","meaERROR","OCSKGMlog","B04CHE3","B07CHE3","B13CHE3","B14CHE3","DEMENV5","LCEE10","PRSCHE3","SLPMRG5","TMDMOD3","TMNMOD3","TWIMRG5","VBFMRG5","VDPMRG5","soilmap"
"P5254",41.9379809346693,22.2056607137094,3.58439576851413,1.32457565964489,3.17681401439814,1.3790923518162,3.85,0.321425566703792,778.344543457031,44.8615798950195,49.188304901123,29.8023872375488,378,"1",453.249084472656,8,295,280,96,195,7053,"18"
"P5257",41.9809319398136,22.242527354037,2.2828702153336,1.4120128511008,3.41616586678258,0.933997185997326,4.09,-0.0682818536086623,778.676086425781,44.921516418457,52.2813835144043,31.1338310241699,493,"2",468.749633789062,9,293,280,89,44,8807,"9"
"P5261",41.9392720185948,22.1236575763961,1.69886974064,1.45828193584417,2.9950852284251,0.720968964774298,4.24,-0.327159187319479,775.131958007812,44.7902030944824,59.6821212768555,36.6565704345703,488,"1",549.4091796875,7,295,279,93,84,1913,"18"
"P5264",41.8232780067307,22.1964161212646,1.84958596182246,1.44607646530016,3.95385457454423,0.77066737380316,4.17,-0.260498420293746,779.226745605469,44.7374534606934,50.5404052734375,28.5184097290039,315,"1",465.324645996094,3,297,281,105,188,4899,"18"
"P5267",41.8108091356599,22.123130490776,3.22185894347204,1.34322581771263,10.5122383605181,1.16182429330696,3.61,0.14999143641704,776.945251464844,44.6725006103516,51.274356842041,29.7922096252441,301,"1",474.97900390625,3,296,281,107,176,3893,"18"
"P5270",41.7973165654875,22.211298756644,2.95589313083665,1.36206352206945,0,1.20783426259448,4.09,0.188828890260854,780.183044433594,44.7135009765625,52.1661796569824,33.692756652832,288,"1",490.797790527344,4,296,281,106,78,5977,"9"
"P5272",41.7856589854594,22.2347311304221,2.61349098642216,1.38654582096621,1.79949691658552,1.06755485568587,4.09,0.0653708518597357,780.863647460938,44.713508605957,58.9698257446289,37.9422416687012,322,"1",545.712341308594,2,296,281,104,187,6584,"17"
"P5276",41.7763929268529,22.243995895127,2.32363662472968,1.40893314387054,1.92516124115098,0.963246536848552,4.15,-0.0374458907602448,781.178283691406,44.7081527709961,62.5817642211914,40.140022277832,363,"1",579.042724609375,6,295,281,99,38,6626,"2"
"P5283",41.7646789394988,22.0868711886834,1.91,1.44129974051509,1,0.817606103801996,4.28,-0.201374594049316,776.152465820312,44.5947532653809,54.7103538513184,32.1816635131836,338,"1",516.963745117188,4,297,282,97,4,2398,"17"
"P5287",41.8987225326132,21.8386936055252,3.00773809523809,1.35980655466665,19.7007389162562,0.985257955795207,3.28,-0.0148517880396439,771.716369628906,44.7022018432617,77.0403289794922,45.8982543945312,824,"1",725.592529296875,21,291,280,71,0,0,"14"
"P5289",41.8760336701437,21.8934541331147,2.34555473531006,1.40746170741925,5.61214329414801,0.934801798255006,3.99,-0.0674207526404162,769.560302734375,44.6033134460449,63.977710723877,37.3702964782715,396,"1",567.793395996094,4,295,281,96,144,3497,"9"
"P5293",41.992286898012,21.9203274177053,2.79252886122311,1.37418772589467,4.81686101940251,1.09578414723535,3.93,0.0914702231762738,768.994445800781,44.7274780273438,52.1954956054688,29.655065536499,452,"1",464.610198974609,2,294,280,92,146,5163,"18"
"P5443",41.1296824953737,20.8322471019522,1.3202911883437,1.48985884043801,3.8721062419093,0.56726439897594,4.3,-0.566929771817219,746.922790527344,43.2218322753906,81.9689712524414,32.1936149597168,760,"4",684.686218261719,8,292,280,87,51,7696,"15"
"P5447",41.141909272684,20.7971698296673,4.093095703125,1.28521238038847,3.90709186422414,1.5164894432544,3.71,0.416398086865693,746.806823730469,43.205982208252,88.6881561279297,25.8531608581543,704,"1",655.280883789062,1,292,280,94,294,7315,"9"
"P5451",41.152582478924,20.7932171404833,2.31875664710727,1.40908713775282,9.1406155395755,0.890602823412617,3.84,-0.115856715863071,746.585021972656,43.1999549865723,99.6921310424805,26.4012432098389,709,"1",712.115600585938,2,292,280,93,56,6609,"3"
"P5454",41.1395994024457,20.8103753605482,2.49715632062071,1.39854682685243,18.3704248186551,0.855246948045205,3.43,-0.156365023625143,747.084777832031,43.2208862304688,85.4406967163086,25.9835529327393,710,"4",645.292236328125,1,292,280,92,297,7623,"7"
"P5455",41.1430664889387,20.8159642748003,1.68291112535933,1.45940467416365,13.8655577766011,0.634651067346176,3.77,-0.454679931362276,747.345092773438,43.2351417541504,83.2099533081055,26.3983287811279,716,"1",642.932189941406,1,292,280,92,296,7931,"9"
"P5464",41.1773957631903,20.816785966673,1.23423087284483,1.4980842265569,9.86765894396552,0.499959175298377,4.05,-0.693228833296686,748.251525878906,43.2898597717285,87.7307815551758,25.3937969207764,727,"1",632.708068847656,1,292,279,93,291,8339,"9"
"P5469",41.1834147733046,20.8308703921086,1.21332251082251,1.49966384052217,14.2489177489177,0.468091807055668,3.86,-0.759090833380729,748.841247558594,43.3263931274414,85.0219573974609,26.8242359161377,770,"1",653.739013671875,24,291,280,89,2,8418,"9"
"P5474",41.1726328592644,20.8352362439982,3.15241712707182,1.34916959874544,48.1733425414365,0.661278921591505,2.1,-0.413579559009566,748.7197265625,43.3160591125488,83.0917358398438,26.888692855835,739,"1",646.258666992188,2,292,280,91,182,8436,"9"
"P5479",41.0627535622651,21.1558183876127,1.44,1.479774156168,31,0.441091080470557,3.06,-0.818503893180756,734.007751464844,42.9154815673828,90.3411483764648,39.5197296142578,1107,"2",747.260986328125,38,287,280,64,0,4531,"3"
"P5480",41.0625449852661,21.1756161927198,3.23974215291886,1.53017079930577,8.80341598611541,1.35628257572858,4.19,0.304747556988563,748.19873046875,43.3591995239258,88.2465972900391,39.4629096984863,1001,"2",721.35009765625,19,287,280,72,0,4233,"9"
"P5481",41.066742871543,21.1805534518376,4.3,1.27214108404565,15,1.39490269865606,3.25,0.332824662773336,755.6787109375,43.6045074462891,83.1583099365234,36.4315795898438,928,"2",676.668090820312,7,290,279,77,15,4598,"9"
"P5482",41.072084461082,21.1908613338055,1.82,1.44852311336541,8.40789732267908,0.724396096404912,3.98,-0.322416941716123,756.88427734375,43.6459884643555,78.2499694824219,32.4616737365723,867,"1",622.9052734375,6,291,278,82,65,4881,"9"
"P5483",41.0700393296649,21.1967575039509,1.98970443349754,1.43617295591052,15.9944179725997,0.720152896735983,3.62,-0.328291732938748,755.494995117188,43.6030311584473,85.8320922851562,36.4609489440918,945,"1",689.899169921875,7,290,278,77,20,4177,"9"
"P5484",41.0646553957198,21.1960037555824,2.05711386048158,1.33500235537969,7.3939536689678,0.762958577903063,3.71,-0.270551537633917,755.494995117188,43.6030311584473,85.8320922851562,36.4609489440918,945,"1",689.899169921875,7,290,278,77,20,4177,"9"
"P5488",41.0769671890177,21.2055132097261,2.79350283191738,1.37600997676309,13.3160115277774,0.999610568606336,3.58,-0.000389507241761342,756.983642578125,43.6544647216797,83.0430755615234,32.2705993652344,903,"1",642.179626464844,5,291,278,84,47,4187,"9"
"P5489",41.0816452789076,21.1871281299169,2.63790877525253,1.53315814393939,1.57891414141414,1.19414244077487,4.53,0.177428304986453,757.488159179688,43.6662673950195,74.3838729858398,28.9371109008789,822,"1",575.623779296875,4,292,279,86,175,5333,"9"
"P5491",41.0734431037173,21.2121305212998,1.83747604397933,1.39649658109636,3.9954230667325,0.739051589450585,4.02,-0.30238755065918,757.040649414062,43.6585502624512,86.6031112670898,31.8060417175293,907,"1",653.800842285156,5,291,279,84,89,3949,"9"
"P5492",41.0603071927017,21.2293993283595,1.49700140449438,1.62009831460674,3.04987900363624,0.705396317579871,4.71,-0.348995481522886,755.400939941406,43.5999145507812,93.8190536499023,35.7870483398438,930,"2",701.467956542969,10,290,279,73,14,3441,"9"
"P5494",41.0483232945355,21.2415029532639,2.46521037763242,1.48566219220531,2.78591464536421,1.0681309709518,4.33,0.06591036499666,752.31689453125,43.4978332519531,97.8947601318359,37.6570739746094,996,"1",731.021240234375,10,288,279,70,8,2691,"9"
"P5495",41.0573274032061,21.2421188385622,2.03884098412767,1.51535112197201,1,0.917599311927656,4.5,-0.0859944630281383,756.959045410156,43.6488151550293,92.4969100952148,33.8195724487305,907,"1",679.827941894531,8,290,279,76,65,3592,"9"
"P5496",41.0631568657769,21.2449719689677,0.968404475448226,1.49552839282838,2.84044754482263,0.422141657294308,4.36,-0.862414340482119,758.299926757812,43.6912040710449,86.6067810058594,28.3666896820068,833,"1",612.041442871094,6,292,279,81,97,3983,"9"
"P5498",41.0481946891333,21.2511139836481,2.22499520153551,1.62969990806465,2.99664107485605,1.05522421147572,4.74,0.0537532670740749,755.055053710938,43.5864639282227,95.6803436279297,35.4338607788086,945,"1",707.423400878906,10,289,279,72,3,2730,"9"
"P5500",41.0841719867513,21.1781612542504,2.26,1.41383948559268,3.94944106566015,0.920724493818701,4.07,-0.082594425567997,757.369201660156,43.660774230957,72.9907302856445,28.7897968292236,815,"1",568.839111328125,4,292,279,86,107,5417,"9"
"P5501",41.0805500391426,21.1544441601441,2.76418493685256,1.40271977437207,14.6401128139634,0.992917356844712,3.59,-0.0071078441358537,756.794494628906,43.6376647949219,75.4301834106445,28.2915935516357,806,"1",572.513488769531,3,291,278,85,187,5728,"9"
"P5504",41.059531091717,21.2210208156009,0.85,1.53079647904025,10,0.351317791939738,4.13,-1.046064074993,753.8271484375,43.5465965270996,94.4455108642578,37.5426750183105,981,"2",721.780151367188,11,289,279,71,8,3190,"9"
"P5505",41.0631482052049,21.23617922888,1.25865129180123,1.49516521164172,1,0.558921812651466,4.44,-0.581745685642918,757.85693359375,43.6784324645996,88.1503677368164,29.8046798706055,859,"1",628.793701171875,5,291,279,79,170,3833,"9"
"P5506",41.0632214022362,21.2220088168953,1.58822834645669,1.46789279470127,10.6082677165354,0.625209962548421,3.94,-0.469667745583496,756.86083984375,43.6492958068848,90.6520004272461,33.6762619018555,922,"2",677.006530761719,6,290,279,77,28,3623,"9"
"P5507",41.0637336289918,21.2130392782289,1.7056712046982,1.45854231919479,11.9729942633419,0.656979073655923,3.85,-0.42010311236564,756.190979003906,43.6271705627441,89.9388198852539,35.3090133666992,961,"1",693.437377929688,7,290,278,78,19,3612,"9"
"P5508",41.0684063152835,21.2136374135286,1.59958762886598,1.46661811368655,7.15979381443299,0.653404967980327,4.09,-0.425558176568396,756.190979003906,43.6271705627441,89.9388198852539,35.3090133666992,961,"1",693.437377929688,7,290,278,78,19,3612,"9"
"P5509",41.0687600365858,21.2073320188398,2.14465121612789,1.42305638540661,20.3720934677324,0.729063463118108,3.4,-0.31599449573085,755.676330566406,43.609790802002,88.0727310180664,36.1983985900879,965,"2",696.927795410156,9,290,278,78,13,3769,"9"
"P5510",41.0514374134639,21.2548616582362,3.57172212230216,1.31941558016331,2.99685251798561,1.37140697084551,3.84,0.315837198869287,756.980285644531,43.6438636779785,92.2363433837891,32.4718170166016,884,"1",673.384826660156,9,290,279,75,10,3153,"9"
"P5511",41.0181433755467,21.3069898750079,1.92879243811491,1.43829303544338,1.72344904755015,0.817907203797696,4.24,-0.201006391604613,758.6708984375,43.6799125671387,92.5365676879883,34.0595512390137,777,"2",680.988647460938,11,289,280,76,1,4289,"9"
"P5515",41.0375215579535,21.2937472828847,2.36,1.40716075267006,7.64592951154628,0.920095725251985,3.9,-0.083277565164852,759.425903320312,43.7121086120605,85.8321533203125,28.693187713623,730,"4",609.729187011719,8,291,280,89,9,4624,"9"
"P5517",41.0568886348466,21.2615807003004,0.621768915299632,1.55140243162665,5.09034984934717,0.274653476888677,4.42,-1.29224505993019,759.074096679688,43.709716796875,85.0581665039062,27.1279926300049,808,"1",596.187805175781,8,292,279,83,24,3937,"9"
"P5518",41.0471410337664,21.2632312177717,2.33415274784483,1.31211072198276,8.73356681034483,0.838556037574458,3.59,-0.176073869213179,758.585266113281,43.6908569335938,87.5400619506836,29.141149520874,825,"1",625.430297851562,8,291,279,80,17,3738,"9"
"P5519",41.0460502033125,21.267651823077,1.74298472474289,1.45496813357538,5.74938340546326,0.71705508082177,4.11,-0.332602620103312,757.842163085938,43.663932800293,89.5830993652344,31.4981327056885,827,"1",650.765747070312,10,290,280,76,0,3519,"9"
"P5520",41.0420501746534,21.2721911387313,2.28682550882667,1.64733722805603,7.55930175481654,1.04472025067316,4.57,0.0437491468729017,759.088317871094,43.7027015686035,85.3904266357422,28.9892883300781,775,"1",609.496765136719,6,291,280,81,50,4088,"9"
"P5521",41.0385567242595,21.2719150860354,2.74354663774403,1.39977223427332,3.01518438177874,1.11736411883718,4.07,0.110972446230729,759.088317871094,43.7027015686035,85.3904266357422,28.9892883300781,775,"1",609.496765136719,6,291,280,81,50,4088,"9"
"P5522",41.0456767039408,21.2770830167073,1.6717868338558,1.49715256008359,0.971175217248656,0.743583660022103,4.45,-0.296273997526226,759.271728515625,43.7099914550781,83.1113357543945,27.4588470458984,742,"1",586.380981445312,4,291,280,83,158,4428,"9"
"P5523",41.0487752209282,21.2805338204403,1.19227334366525,1.50124945967211,1.9489538938396,0.526504617842211,4.42,-0.64149517661616,759.361206054688,43.7180328369141,82.2153549194336,25.5726871490479,730,"1",568.614013671875,4,292,280,86,168,4487,"9"
"P5524",41.0407291295197,21.2895391482348,1.74729002624672,1.66967847769029,3.99081364829396,0.840295215852128,4.81,-0.174002001444955,759.325866699219,43.7132301330566,83.0720748901367,26.6892108917236,717,"1",580.472229003906,4,291,280,85,246,4637,"9"
"P5528",41.0270635592144,21.3017633157065,2.15183839664641,1.42222769372106,5.15196436992013,0.870819968465328,4.05,-0.138320018711799,759.089965820312,43.6966896057129,90.3735275268555,32.4879264831543,759,"2",659.460021972656,11,290,280,81,6,4358,"12"
"P5529",41.0255743243347,21.3064417060633,1.63842692430874,1.46338647188647,4.42265726062525,0.68748356248754,4.2,-0.374717358836271,759.367248535156,43.7066268920898,87.5138168334961,30.5192527770996,703,"4",630.550842285156,9,291,280,84,37,4795,"12"
"P5530",41.0325773957558,21.3109814719214,2.13086026179574,1.43429756805227,6.1890183937842,0.860140045190418,4.04,-0.150660059747434,759.231079101562,43.7098541259766,84.0028762817383,27.0632801055908,650,"4",588.607482910156,12,293,281,87,66,4998,"15"
"P5531",41.057819403434,21.2680207473162,2.01217105263158,1.43322003116042,2.98026315789474,0.839380959178155,4.17,-0.17509061218773,759.074096679688,43.709716796875,85.0581665039062,27.1279926300049,808,"1",596.187805175781,8,292,279,83,24,3937,"9"
"P5532",41.0780429156031,21.1698260386072,4.59549036525741,1.13659045153868,7.97354040839804,1.44201517998395,3.14,0.366041565841991,756.578857421875,43.6325492858887,77.3139038085938,32.4419631958008,860,"1",619.940185546875,6,291,279,83,43,5073,"9"
"P5533",41.0881268537684,21.171220801585,2.31768961518356,1.40978445114807,1.21744974118824,0.968298992513793,4.18,-0.0322143628342694,757.574340820312,43.6711921691895,70.2648162841797,26.0225086212158,776,"1",532.580200195312,3,291,279,88,289,5957,"9"
"P5534",41.2092163692295,21.3456343358919,1.4,1.48313576501713,6,0.585542000028761,4.18,-0.535217364906916,762.695495605469,43.9120864868164,87.657600402832,32.8128623962402,696,"1",648.157592773438,4,293,280,88,3,5723,"14"
"P5535",41.1876464829584,21.3464745313996,3.92,1.29632098007482,17,1.26531298223143,3.23,0.235319508360737,762.927429199219,43.9017868041992,95.4538955688477,33.9646224975586,758,"1",693.234741210938,13,293,280,81,0,4513,"14"
"P5536",41.1774257585642,21.3464206673428,1.75,1.45418796861633,17,0.633662407324564,3.62,-0.456238946923655,762.814025878906,43.8921508789062,97.0389099121094,33.4154281616211,789,"1",696.214294433594,17,294,280,79,0,3970,"14"
"P5537",41.1877979815892,21.3616383794822,1.41,1.48229405838751,8,0.576849555762084,4.09,-0.55017378171907,762.472351074219,43.8909301757812,89.7163619995117,31.3659133911133,662,"1",646.903198242188,10,294,280,95,90,5177,"14"
"P5539",41.20607463016,21.3930393526777,2.84,1.37046677777678,8,1.07422667909255,3.78,0.0716010344241035,763.243591308594,43.9264335632324,88.3665924072266,34.4308776855469,668,"2",681.798522949219,13,294,280,101,19,5257,"14"
"P5540",41.1431595657495,21.3438577744215,1.01,1.51665078394219,5,0.436567928157759,4.32,-0.828811295746431,761.816101074219,43.847843170166,92.6257019042969,27.5533580780029,725,"1",653.903198242188,14,296,280,84,0,3911,"14"
"P5541",41.1524302911324,21.3484097890327,1.99,1.43493517604418,14,0.736724418084602,3.7,-0.305541380621265,762.218505859375,43.8626098632812,97.5725250244141,30.0312690734863,763,"1",695.98876953125,14,296,280,77,0,3602,"14"
"P5543",40.9424891023634,21.344869505028,1.37,1.48566611518387,10,0.549547896006514,4.01,-0.598659346049729,758.919555664062,43.6528053283691,92.6017150878906,28.8167610168457,736,"1",643.979736328125,20,292,280,77,0,5180,"3"
"P5545",41.1237338277191,21.9599613241626,5.57,1.19789098842123,16,1.68140770698758,3.02,0.519631363381434,721.463317871094,42.4067230224609,80.6784744262695,36.9988327026367,1199,"2",675.013793945312,18,285,280,65,0,1306,"3"
"P5546",41.1337367243556,21.9547592581044,9.26,1.0300761000521,23,2.20339458257745,2.39,0.789999163255765,743.107727050781,43.0830535888672,74.8932800292969,36.5524635314941,1037,"2",630.287536621094,19,285,280,75,0,2831,"3"
"P5547",41.1553396384491,22.0811402962787,9.82206672637707,1.01126667485551,3.37621100124494,2.87921366325627,2.95,1.05751722327582,656.991943359375,40.4176254272461,85.9367523193359,41.9021186828613,1591,"2",760.851196289062,20,284,279,69,0,-2058,"3"
"P5562",41.5172645118002,22.1347652931766,2.01,1.43335224729804,6,0.812452720813476,4.04,-0.207697556239365,781.404541015625,44.4351615905762,49.8311882019043,26.8065719604492,164,"1",465.69580078125,5,297,282,103,11,7129,"15"
"P5566",41.4869689595913,22.1497201936607,1.71,1.45744349273911,0,0.747668511775161,4.37,-0.290795565310755,782.303955078125,44.4221076965332,50.8121032714844,26.8950672149658,109,"1",451.068878173828,0,296,282,102,399,7151,"9"
